0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,5,7,7,6,0,1,6,4,0,0,0,0,0,1.2053310520182225,158432200.1245518,9695195.36216505,0.14583969833190955,121200000.0,0.0
0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,4,4,5,6,5,2,1,2,6,0,3,0,0,0,0,0.14443113158447907,40086638.63168049,8453407.696608048,0.03606322444083302,696700000.0,0.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0,0,2,0,3,10,0,3,0,0,0,0,1.102119687248162,158032214.73129588,8453407.696608048,0.14484889689957595,205800000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,6,7,5,4,0,0,1,7,0,0,5,0,0,1.1257652879523907,2950804.5305389776,50938327.62179375,0.002303049146235032,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,1,0,2,5,7,0,0,7,3,0,1.6711366981432658,0.0,96854755.91224657,0.0,0.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,7,1,0,0,2,2,4,0,0,4,0,0,0.5489559048056853,28084873.249519765,43072311.91936214,0.010057608837869523,84600000.0,21059.669725723474
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,2,6,0,6,0,0,0,4,3,1,0,0,0,0,0.8243064746153094,22966466.209225092,15444563.06553661,0.021408622253903702,837500000.0,0.0
0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,7,2,6,7,1,3,3,5,6,1,0,0,0,0,0,0.05833506243742354,46063535.73191039,6320800.309666242,0.03609116699293739,1093600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,7,2,1,0,5,6,0,0,0,1,0,0,0.16017529815558199,251753347.95436075,25037214.086173728,0.027455541974734158,0.0,40566.66351099462
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,4,1,4,4,4,1,1,2,7,0,0,5,0,0,0.08700520571502462,25655247.125703424,50938327.62179375,0.024300912650540185,92100000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,6,3,8,0,2,6,0,0,0,3,0,0,0.531212334072842,130696107.85026062,30351526.042379983,0.02386134007934494,0.0,22672.066965419424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,6,5,2,2,7,7,0,0,0,3,0,0,0.08704430362773669,150230011.24184534,30351526.042379983,0.007217176130681725,0.0,21015.21636768273
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,7,4,1,5,7,4,0,7,2,0,0,0,4,0,0,0.09153337001232047,64774643.44910798,33377116.55719709,0.003485143044792578,242400000.0,26327.929918962636
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,2,6,7,1,4,0,1,5,0,0,0,3,0,0,0.11647920120132813,131576347.08366676,30351526.042379983,0.010039636647607507,30700000.0,22684.381422683113
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,5,1,1,6,0,0,5,9,1,0,0,0,3,0,0.09903625243675299,62108346.33564965,36672326.35204622,0.0033386994266128987,242400000.0,17914.881900197564
0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,6,5,6,7,6,2,0,5,5,0,0,0,0,0,0,0.07997214143828794,59391445.22664355,0.0,0.012852146723420829,868200000.0,4899.874279899069
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,6,6,6,2,0,1,5,0,3,0,2,0,0,0.5671127702482281,63875632.86616829,36031637.66426329,0.057120854300354885,151900000.0,0.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,5,6,6,1,0,4,9,0,0,3,0,0,0,0.35939531650344353,87510882.4070463,8453407.696608048,0.02768052122928588,242400000.0,9310.912164346366
0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,3,6,7,6,2,0,3,6,3,0,7,0,0,0,0.16003345954711484,34558519.53481424,24227584.784522224,0.011011580136873153,922100000.0,6354.595493224864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,5,0,6,6,4,6,6,2,0,7,0,0,0.016386335086390036,6621202.863772962,65749734.69295582,0.0013570490460648593,0.0,903.6948276359491
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,6,7,5,4,0,1,6,5,0,3,4,0,0,0.8983670043763261,9016432.40115378,54445733.69250119,0.008966123560365028,151900000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,7,7,3,0,0,1,3,0,0,3,0,0,1.9674886293004419,16061530.642438415,38804933.73898803,0.009882429298799771,121200000.0,0.0
