Gelderland Expected Annual Damage,Gelderland Dike Investment Costs,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
2333733135.5183,0,2.22597970685567,0.0,0,0.0,0.0,0.0
116857286.0392097,0,0.190313036308955,119645571.68048412,0,0.05187879378489921,0.0,0.0
3324592951.5465746,0,1.8771445906751056,22638709.57496402,0,0.01741210713974299,0.0,0.0
149097223.5733871,0,0.16680025258837639,284191617.71924484,0,0.26593540012281336,0.0,0.0
1775362750.922109,0,1.5027230394125621,0.0,0,0.0,0.0,0.0
1986062462.3337092,0,2.52151714002392,11035714.384519206,0,0.005250821691254394,0.0,0.0
2521496722.1760197,0,1.7894997483186363,11992817.459541246,0,0.0056757921760159005,0.0,0.0
2932092787.349031,0,1.9496752283825884,5412735.411168313,0,0.0014144427680873317,0.0,0.0
2691348330.344035,0,2.057325605361485,0.0,0,0.0,0.0,0.0
1655685947.7723138,0,1.0395453888378339,67706440.99398798,0,0.044257785144584304,0.0,0.0
2745914932.497716,0,2.1299868300750457,0.0,0,0.0,0.0,0.0
3600684414.0858765,0,3.472517109506283,0.0,0,0.0,0.0,0.0
1031155044.3679496,0,0.7123214291461332,57038598.98016867,0,0.018280621482371216,0.0,0.0
2958462933.793278,0,1.8190505715965162,0.0,0,0.0,0.0,0.0
3573432694.520369,0,4.597048123555162,0.0,0,0.0,0.0,0.0
2364240743.205225,0,1.9214822100731135,70933060.10796334,0,0.035409026781093984,0.0,0.0
2565163698.2875943,0,1.9221399049161247,251804449.77507883,0,0.25261495625755337,0.0,0.0
